dim_campaign_key,campaign_id,campaign_name,campaign_message_type,campaign_start_date,campaign_end_date,campaign_target_count,message_content,campaign_source,campaign_window_id,campaign_target_count_delivered,campaign_window_name,segment_code,segment_desc,is_control
4855,100002434,22 20170821-BC 3-8SALE-FAN-GenX + Senior + Other-WD-Disc Up to 50%,ENGAGE - SMS,00:00.0,00:00.0,4491,"DON'T MISS THE CHANCE! Get DISC UP TO 50% on our BEST products, s/d 6Sep17. Segera dapatkan produk andalan Anda. T&C Apply. Get yours here: bit.ly/TheSale17",5,1000000238,4491,The Sale 2nd Window SMS - MON - 21082017,103816,20170821-BC 3-8SALE-FAN-GenX + Senior + Other-WD-Disc Up to 50%,FALSE
4856,100002435,23 20170821-BC 4-8SALE-CLUB-GenX + Senior + Other-WD-Disc Up to 50%,ENGAGE - SMS,00:00.0,00:00.0,13855,"DON'T MISS THE CHANCE! Get DISC UP TO 50% on our BEST products, s/d 6Sep17. Segera dapatkan produk andalan Anda. T&C Apply. Get yours here: bit.ly/TheSale17",5,1000000238,13853,The Sale 2nd Window SMS - MON - 21082017,103821,20170821-BC 4-8SALE-CLUB-GenX + Senior + Other-WD-Disc Up to 50%,FALSE
4857,100002436,1 20170821-Lapsed2-8SALE-CLUB-Teen&Millennials-WD-Sorbet 50%_target,ENGAGE - SMS,00:00.0,00:00.0,7150,"Hello, how are you? Cheer up your day with 50% DISC on Body Sorbet 200ml, s/d 6Sep17. Try this cool skin treats. T&C Apply. Get yours now: bit.ly/TBSSorbet",5,1000000240,7150,The Sale 2nd Reactivation SMS - MON - 21082017,103979,20170821-Lapsed2-8SALE-CLUB-Teen&Millennials-WD-Sorbet 50%_target,FALSE
4858,100002437,2 20170821-Lapsed3-8SALE-CLUB-Genx&Seniors-WD-Mini Size Any 3 Save 50%_target,ENGAGE - SMS,00:00.0,00:00.0,4521,"Hello, it's been a while! Have you try our mini size products? Buy any 3 of mini size products & GET 50% DISC, s/d 6Sep17. T&C Apply. Shop now: bit.ly/TBSMini",5,1000000240,4521,The Sale 2nd Reactivation SMS - MON - 21082017,103981,20170821-Lapsed3-8SALE-CLUB-Genx&Seniors-WD-Mini Size Any 3 Save 50%_target,FALSE
4862,100002326,1 20170803-FSC 1-7WML-LYBC FAN-ALL-WE-25% WM For Men EDT,ENGAGE - SMS,00:00.0,00:00.0,5976,CELEBRATE 25th ANNIVERSARY! DISC 25% on White Musk for Men Eau de Toilette 100ml s/d 16Aug17 & 24 produk ICONIC lainnya. T&C Apply. Buy now: bit.ly/25icons,5,1000000223,5973,WML 10th Window SMS - THU - 03082017,103586,20170803-FSC 1-7WML-LYBC FAN-ALL-WE-25% WM For Men EDT,FALSE
4863,100002327,"2 20170803-FSC 2-7WML-LYBC FAN-ALL-WE-Save 25% CBB Shower Gel (Satsuma, Moringa, Argan, Green Tea)",ENGAGE - SMS,00:00.0,00:00.0,7884,"CELEBRATE 25th ANNIVERSARY! Get DISC 25% on Shower Gel Satsuma/Moringa/Wild Argan Oil/Fuji Green Tea 250ml, s/d 16Aug17. T&C Apply. Get yours now: bit.ly/SWG25",5,1000000223,7868,WML 10th Window SMS - THU - 03082017,103587,"20170803-FSC 2-7WML-LYBC FAN-ALL-WE-Save 25% CBB Shower Gel (Satsuma, Moringa, Argan, Green Tea)",FALSE
4864,100002328,3 20170803-FSC 3-7WML-LYBC FAN-Teens & Millenials-WE-Save 25% JCB EDT,ENGAGE - SMS,00:00.0,00:00.0,5575,CELEBRATE 25th ANNIVERSARY! DISC 25% for 25 ICONIC products incl. Japanese Cherry Blossom Eau de Toilette s/d 16Aug17. T&C Apply. Get yours now: bit.ly/25icons,5,1000000223,5562,WML 10th Window SMS - THU - 03082017,103588,20170803-FSC 3-7WML-LYBC FAN-Teens & Millenials-WE-Save 25% JCB EDT,FALSE
4865,100002329,4 20170803-FSC 4-7WML-LYBC FAN-Gen X  & Senior-WE-Save 25% Elixir of Nature Swietenia,ENGAGE - SMS,00:00.0,00:00.0,4809,"CELEBRATE 25th ANNIVERSARY! DISC 25% for 25 ICONIC products, including our premium Swietenia Eau de Parfum 50ml s/d 16Aug17. T&C Apply. Buy now: bit.ly/25icons",5,1000000223,4803,WML 10th Window SMS - THU - 03082017,103589,20170803-FSC 4-7WML-LYBC FAN-Gen X  & Senior-WE-Save 25% Elixir of Nature Swietenia,FALSE
4866,100002330,5 20170803-FSC 5-7WML-LYBC FAN-Rest-WE-Save 25% papermint Foot,ENGAGE - SMS,00:00.0,00:00.0,13346,"CELEBRATE 25th ANNIVERSARY! DISC 25% utk 25 produk ICONIC terbaik kami, termasuk Peppermint Foot Spray 100ml s/d 16Aug17. T&C Apply. Buy now: bit.ly/25icons",5,1000000223,13339,WML 10th Window SMS - THU - 03082017,103590,20170803-FSC 5-7WML-LYBC FAN-Rest-WE-Save 25% Papermint Foot,FALSE
4867,100002331,6 20170803-FSC 6-7WML-LYBC Club-ALL-WE-25% WM For Men EDT,ENGAGE - SMS,00:00.0,00:00.0,1850,CELEBRATE 25th ANNIVERSARY! DISC 25% on White Musk for Men Eau de Toilette 100ml s/d 16Aug17 & 24 produk ICONIC lainnya. T&C Apply. Buy now: bit.ly/25icons,5,1000000223,1848,WML 10th Window SMS - THU - 03082017,103591,20170803-FSC 6-7WML-LYBC Club-ALL-WE-25% WM For Men EDT,FALSE
4868,100002332,"7 20170803-FSC 7-7WML-LYBC Club-ALL-WE-Save 25% CBB Shower Gel (Satsuma, Moringa, Argan, Green Tea)",ENGAGE - SMS,00:00.0,00:00.0,3033,"CELEBRATE 25th ANNIVERSARY! Get DISC 25% on Shower Gel Satsuma/Moringa/Wild Argan Oil/Fuji Green Tea 250ml, s/d 16Aug17. T&C Apply. Get yours now: bit.ly/SWG25",5,1000000223,3030,WML 10th Window SMS - THU - 03082017,103592,"20170803-FSC 7-7WML-LYBC Club-ALL-WE-Save 25% CBB Shower Gel (Satsuma, Moringa, Argan, Green Tea)",FALSE
4869,100002333,8 20170803-FSC 8-7WML-LYBC Club-Teens & Millenials-WE-Save 25% JCB EDT,ENGAGE - SMS,00:00.0,00:00.0,6813,CELEBRATE 25th ANNIVERSARY! DISC 25% for 25 ICONIC products incl. Japanese Cherry Blossom Eau de Toilette s/d 16Aug17. T&C Apply. Get yours now: bit.ly/25icons,5,1000000223,6804,WML 10th Window SMS - THU - 03082017,103593,20170803-FSC 8-7WML-LYBC Club-Teens & Millenials-WE-Save 25% JCB EDT,FALSE
4870,100002334,9 20170803-FSC 9-7WML-LYBC Club-Gen X  & Senior-WE-Save 25% Elixir of Nature Swietenia,ENGAGE - SMS,00:00.0,00:00.0,2547,"CELEBRATE 25th ANNIVERSARY! DISC 25% for 25 ICONIC products, including our premium Swietenia Eau de Parfum 50ml s/d 16Aug17. T&C Apply. Buy now: bit.ly/25icons",5,1000000223,2542,WML 10th Window SMS - THU - 03082017,103602,20170803-FSC 9-7WML-LYBC Club-Gen X  & Senior-WE-Save 25% Elixir of Nature Swietenia,FALSE
4871,100002335,10 20170803-MU+WF 1-7WML-ALL-ALL-WE-Point Lip&Cheek+Color Crush,ENGAGE - SMS,00:00.0,00:00.0,13133,"REDEEM YOUR POINT! Tukar poin dengan Lip & Cheek Stain/Colour Crush, tersedia berbagai pilihan warna menarik s/d 30Sept17. T&C Apply. Claim now: bit.ly/rdmq3",5,1000000223,13127,WML 10th Window SMS - THU - 03082017,103353,20170803-MU+WF 1-7WML-ALL-ALL-WE-Point Lip&Cheek+Color Crush,FALSE
4872,100002336,11 20170803-MU+WF 2-7WML-ALL-ALL-WE-Point Body Mist,ENGAGE - SMS,00:00.0,00:00.0,2670,REDEEM BEFORE EXPIRED! Tukarkan 110 poin Anda dgn berbagai Body Mist favorit: Satsuma/Shea/Mango/Strawberry s/d 30Sept17. T&C Apply. Redeem now: bit.ly/rdmq3,5,1000000223,2669,WML 10th Window SMS - THU - 03082017,103354,20170803-MU+WF 2-7WML-ALL-ALL-WE-Point Body Mist,FALSE
4873,100002337,12 20170803-MU+WF 3-7WML-ALL-ALL-WE-Point Shower Gel,ENGAGE - SMS,00:00.0,00:00.0,19137,REDEEM BEFORE EXPIRED! Tukar poin Anda dgn soap-free Shower Gel beraroma Floral/Nutty Fruity/Voyage Collection s/d 30Sept17. T&C Apply. Claim now: bit.ly/rdmq3,5,1000000223,19127,WML 10th Window SMS - THU - 03082017,103356,20170803-MU+WF 3-7WML-ALL-ALL-WE-Point Shower Gel,FALSE
4874,100002338,13 20170803-MU+WF 4-7WML-ALL-ALL-WE-Point Bath Acc,ENGAGE - SMS,00:00.0,00:00.0,25081,"HURRY UP, REDEEM BEFORE EXPIRED! Find your favorite bath accessories and enjoy a happy relaxing shower, s/d 30Sept17. T&C Apply. Redeem now: bit.ly/rdmq3",5,1000000223,25072,WML 10th Window SMS - THU - 03082017,103359,20170803-MU+WF 4-7WML-ALL-ALL-WE-Point Bath Acc,FALSE
4875,100002339,14 20170803-MU+WF 5-7WML-ALL-ALL-WE-10% Matte vs Glow,ENGAGE - SMS,00:00.0,00:00.0,42937,GO MATTE OR GO GLOW? DISC 10% Instamatte Tube 10ml/Drops of Glow 15ml dg pembelian produk Make-Up didalamnya s/d 16Aug17. T&C Apply. Learn more: bit.ly/TBSGOMG,5,1000000223,42930,WML 10th Window SMS - THU - 03082017,103361,20170803-MU+WF 5-7WML-ALL-ALL-WE-10% Matte vs Glow,FALSE
4876,100002340,15 20170803-MU+WF 6-7WML-ALL-ALL-WE-10% Matte vs Glow,ENGAGE - SMS,00:00.0,00:00.0,7394,GO MATTE OR GO GLOW? DISC 10% Instamatte Tube 10ml/Drops of Glow 15ml dg pembelian produk Make-Up didalamnya s/d 16Aug17. T&C Apply. Learn more: bit.ly/TBSGOMG,5,1000000223,7390,WML 10th Window SMS - THU - 03082017,103362,20170803-MU+WF 6-7WML-ALL-ALL-WE-10% Matte vs Glow,FALSE
4877,100002341,16 20170803-MU+WF 7-7WML-ALL-ALL-WE-25% CBB Shower Gel,ENGAGE - SMS,00:00.0,00:00.0,13063,"Feel fresh with soap-free cleansing gel! DISC 25% Shower Gel Satsuma/Moringa/Wild Argan Oil/Fuji Green Tea 250ml, s/d 16Aug17. T&C Apply. Buy now: bit.ly/SWG25",5,1000000223,13061,WML 10th Window SMS - THU - 03082017,103364,20170803-MU+WF 7-7WML-ALL-ALL-WE-25% CBB Shower Gel,FALSE
4878,100002343,17 20170803-MU+WF 8-7WML-ALL-ALL-WE-25% Elixier Swietenia,ENGAGE - SMS,00:00.0,00:00.0,277,"BE SPARKLING with Elixirs of Nature Swietenia! Dptkan DISC 25% & nikmati kemewahan aroma bunga Mahogany, s/d 16Aug17. T&C Apply. Buy now: bit.ly/elixirs123",5,1000000223,277,WML 10th Window SMS - THU - 03082017,103366,20170803-MU+WF 8-7WML-ALL-ALL-WE-25% Elixier Swietenia,FALSE
4879,100002344,18 20170803-MU+WF 9-7WML-FAN-ALL-WE-15% WM L'EAU 100ML,ENGAGE - SMS,00:00.0,00:00.0,3874,"LIVE. LOVE. SPRAY! DISC 15% on White Musk L'Eau Eau de Toilette 100ml & Get Special Wrist Bag with min. 750k, s/d 16Aug17. T&C Apply. Buy now: bit.ly/TBSWML",5,1000000223,3874,WML 10th Window SMS - THU - 03082017,103367,20170803-MU+WF 9-7WML-FAN-ALL-WE-15% WM L'EAU 100ML,FALSE
4880,100002345,19 20170803-BC 1-7WML-ALL-ALL AGE GROUP-WE-Disc. 25% (CBB Shower Gel 250ML),ENGAGE - SMS,00:00.0,00:00.0,38221,LAST CHANCE to get DISC 25% Nutty Fruity Shower Gel 250ml (Moringa/Wild Argan Oil/Fuji Green Tea/Satsuma) s/d 16Aug17. T&C Apply. Get yours now: bit.ly/SWG25,5,1000000223,38202,WML 10th Window SMS - THU - 03082017,103461,20170803-BC 1-7WML-ALL-ALL AGE GROUP-WE-Disc. 25% (CBB Shower Gel 250ML),FALSE
4881,100002346,20 20170803-BC 2-7WML-ALL-Teens + Millennials-WE-Save 10% on Instamatte Tube or Drops of Glow,ENGAGE - SMS,00:00.0,00:00.0,6588,"LAST CHANCE to get DISC 10% on Instamatte Tube 10ml/Drops of Glow 15ml with any purchase of Make-Up, s/d 16Aug17. T&C Apply. Get yours now: bit.ly/TBSGOMG",5,1000000223,6583,WML 10th Window SMS - THU - 03082017,103462,20170803-BC 2-7WML-ALL-Teens + Millennials-WE-Save 10% on Instamatte Tube or Drops of Glow,FALSE
4882,100002347,21 20170803-BC 3-7WML-ALL-GenX + Senior + Other-WE-Save 10% on Instamatte Tube or Drops of Glow,ENGAGE - SMS,00:00.0,00:00.0,7388,"LAST CHANCE to get DISC 10% on Instamatte Tube 10ml/Drops of Glow 15ml with any purchase of Make-Up, s/d 16Aug17. T&C Apply. Get yours now: bit.ly/TBSGOMG",5,1000000223,7387,WML 10th Window SMS - THU - 03082017,103463,20170803-BC 3-7WML-ALL-GenX + Senior + Other-WE-Save 10% on Instamatte Tube or Drops of Glow,FALSE
4883,100002348,22 20170803-BC 4-7WML-LYBC FAN-ALL AGE GROUP-WE-Save 15% on White Musk L'eau EDT 100ml,ENGAGE - SMS,00:00.0,00:00.0,19327,LAST CHANCE! Get DISC 15% on White Musk L'Eau Eau de Toilette 100ml s/d 16Aug17. Dgn aroma White Flower & Pear yg manis. T&C Apply. Grab it fast: bit.ly/TBSWML,5,1000000223,19321,WML 10th Window SMS - THU - 03082017,103464,20170803-BC 4-7WML-LYBC FAN-ALL AGE GROUP-WE-Save 15% on White Musk L'eau EDT 100ml,FALSE
4884,100002349,23 20170803-BC 5-7WML-LYBC CLUB-ALL AGE GROUP-WE-Save 10% on White Musk L'eau EDT 100ml,ENGAGE - SMS,00:00.0,00:00.0,54357,LAST CHANCE! Get DISC 10% on White Musk L'Eau Eau de Toilette 100ml s/d 16Aug17. Dgn aroma White Flower & Pear yg manis. T&C Apply. Grab it fast: bit.ly/TBSWML,5,1000000223,54334,WML 10th Window SMS - THU - 03082017,103467,20170803-BC 5-7WML-LYBC CLUB-ALL AGE GROUP-WE-Save 10% on White Musk L'eau EDT 100ml,FALSE
4885,100002350,24 20170803-1LC 1-7WML-ALL-ALL-WE-WHITE MUSK LEAU,ENGAGE - SMS,00:00.0,00:00.0,2974,"Get DISC 15% for FAN Member and DISC 10% for CLUB Member on White Musk L'Eau Eau de Toilette 100ml, s/d 16Aug17. T&C Apply. Get yours now: bit.ly/TBSWML",5,1000000223,2974,WML 10th Window SMS - THU - 03082017,103355,20170803-1LC 1-7WML-ALL-ALL-WE-WHITE MUSK LEAU,FALSE
4886,100002351,25 20170803-35LC 2-7WML-ALL-ALL-WE-WHITE MUSK LEAU,ENGAGE - SMS,00:00.0,00:00.0,15430,"Get DISC 15% for FAN Member and DISC 10% for CLUB Member on White Musk L'Eau Eau de Toilette 100ml, s/d 16Aug17. T&C Apply. Get yours now: bit.ly/TBSWML",5,1000000223,15429,WML 10th Window SMS - THU - 03082017,103357,20170803-35LC 2-7WML-ALL-ALL-WE-WHITE MUSK LEAU,FALSE
4887,100002352,26 20170803-1LC 3-7WML-ALL-ALL-WE-SHOWER GELL,ENGAGE - SMS,00:00.0,00:00.0,4345,LAST CHANCE to get DISC 25% Nutty Fruity Shower Gel 250ml (Moringa/Wild Argan Oil/Fuji Green Tea/Satsuma) s/d 16Aug17. T&C Apply. Get yours now: bit.ly/SWG25,5,1000000223,4304,WML 10th Window SMS - THU - 03082017,103358,20170803-1LC 3-7WML-ALL-ALL-WE-SHOWER GELL,FALSE
4888,100002353,27 20170803-35LC 4-7WML-ALL-ALL-WE-SHOWER GELL,ENGAGE - SMS,00:00.0,00:00.0,27180,LAST CHANCE to get DISC 25% Nutty Fruity Shower Gel 250ml (Moringa/Wild Argan Oil/Fuji Green Tea/Satsuma) s/d 16Aug17. T&C Apply. Get yours now: bit.ly/SWG25,5,1000000223,27179,WML 10th Window SMS - THU - 03082017,103360,20170803-35LC 4-7WML-ALL-ALL-WE-SHOWER GELL,FALSE
4889,100002354,28 20170803-1LC 5-7WML-ALL-ALL-WE-DOY,ENGAGE - SMS,00:00.0,00:00.0,2844,"LAST CHANCE to get DISC 25% for Drops of Youth Concentrate 30ml & 50ml, s/d 16Aug17. Miliki kulit wajah yg tampak lbh muda. T&C Apply. Buy now: bit.ly/DOY123",5,1000000223,2843,WML 10th Window SMS - THU - 03082017,103363,20170803-1LC 5-7WML-ALL-ALL-WE-DOY,FALSE
4890,100002355,29 20170803-35LC 6-7WML-ALL-ALL-WE-DOY,ENGAGE - SMS,00:00.0,00:00.0,16481,"LAST CHANCE to get DISC 25% for Drops of Youth Concentrate 30ml & 50ml, s/d 16Aug17. Miliki kulit wajah yg tampak lbh muda. T&C Apply. Buy now: bit.ly/DOY123",5,1000000223,16481,WML 10th Window SMS - THU - 03082017,103365,20170803-35LC 6-7WML-ALL-ALL-WE-DOY,FALSE
4891,100002356,30 20170803-1LC 1-7WML-ALL-ALL-WE-MAKE UP,ENGAGE - SMS,00:00.0,00:00.0,5145,CELEBRATE 25th ANNIVERSARY & Get DISC 25% for selected Make-Up s/d 16Aug17. Lengkapi koleksi Anda dgn produk iconic kami. T&C Apply. Buy now: bit.ly/25icons,5,1000000223,5142,WML 10th Window SMS - THU - 03082017,103377,20170803-1LC 1-7WML-ALL-ALL-WE-MAKE UP,FALSE
4892,100002357,31 20170803-35LC 2-7WML-ALL-ALL-WE-MAKE UP,ENGAGE - SMS,00:00.0,00:00.0,27126,CELEBRATE 25th ANNIVERSARY & Get DISC 25% for selected Make-Up s/d 16Aug17. Lengkapi koleksi Anda dgn produk iconic kami. T&C Apply. Buy now: bit.ly/25icons,5,1000000223,27120,WML 10th Window SMS - THU - 03082017,103609,20170803-35LC 2-7WML-ALL-ALL-WE-MAKE UP,FALSE
4895,100002443,1 20170824-WF+MU 1-8SALE-ALL TIER-ALL AGE GROUP-WE-Disc 25% Rainforest Shampoo & Conditioner,ENGAGE - SMS,00:00.0,00:00.0,4525,"Give more love to your hair! Dapatkan DISKON 25% untuk Rainforest Shampoo 250ml dan Conditioner 250ml, s/d 6Sep17. T&C Apply. Get yours here: bit.ly/2uWjQEV",5,1000000242,4523,The Sale 3rd Window SMS - THU - 24082017,103923,20170824-WF+MU 1-8SALE-ALL TIER-ALL AGE GROUP-WE-Disc 25% Rainforest Shampoo & Conditioner,FALSE
4897,100002445,2 20170824-WF+MU 2-8SALE-ALL TIER-ALL AGE GROUP-WE-Disc 25% Mens EDT,ENGAGE - SMS,00:00.0,00:00.0,6994,"BE YOUR CHARISMATIC SELF! Enjoy 25% DISCOUNT on our selected Eau de Toilette Kistna/Arber/White Musk for Men, s/d 6Sep17. T&C Apply. Get it now: bit.ly/2fZ7RQh",5,1000000242,6992,The Sale 3rd Window SMS - THU - 24082017,103924,20170824-WF+MU 2-8SALE-ALL TIER-ALL AGE GROUP-WE-Disc 25% Mens EDT,FALSE
4898,100002446,41 20170824-LC5 6-8SALE-Fan-All-WE-Skin Brighting,ENGAGE - SMS,00:00.0,00:00.0,127,"BUY 4 SAVE MORE! Get 25% DISCOUNT on 4 Steps Skincare Bundle: Vitamin C/Drops of Light, s/d 6Sep17. T&C Apply. Find your favorite products here: bit.ly/2wfOhpd",5,1000000242,127,The Sale 3rd Window SMS - THU - 24082017,103959,20170824-LC5 6-8SALE-Fan-All-WE-Skin Brighting,FALSE
4899,100002447,3 20170824-WF+MU 3-8SALE-LYB FAN-ALL AGE GROUP-WE-Disc 25% Bundle FSC,ENGAGE - SMS,00:00.0,00:00.0,18975,"GET 25% DISC on 4 Steps Skincare Bundle (Vitamin E/Vitamin C/Drops of Youth/Drops of Light/Oils of Life), s/d 6Sep17. T&C Apply. Get yours here: bit.ly/2wmxQrH",5,1000000242,18962,The Sale 3rd Window SMS - THU - 24082017,103926,20170824-WF+MU 3-8SALE-LYB FAN-ALL AGE GROUP-WE-Disc 25% Bundle FSC,FALSE
4901,100002449,4 20170824-WF+MU 4-8SALE-LYB FAN-GenX+Senior+Other-WE-Disc 25% DTE+Eye Color Stick,ENGAGE - SMS,00:00.0,00:00.0,9370,"GRAB IT, LINE IT! So easy to get natural look. Get 25% DISC for Eye Colour Stick & Down to Earth Quad Palette s/d 6Sep17. T&C Apply. Shop now: bit.ly/2wuY62t",5,1000000242,9369,The Sale 3rd Window SMS - THU - 24082017,103928,20170824-WF+MU 4-8SALE-LYB FAN-GenX+Senior+Other-WE-Disc 25% DTE+Eye Color Stick,FALSE
4902,100002450,43 20170824-LC3 8-8SALE-All-Teens + Millennials-WE-Matte Lipstick,ENGAGE - SMS,00:00.0,00:00.0,9267,"MEET OUR MATTE! Dapatkan DISKON 35% untuk Colour Crush Matte Lipstick yg terbuat dari bahan 100% vegetarian, 24-30Aug17. T&C Apply. Get it now: bit.ly/2vfZPnS",5,1000000242,9266,The Sale 3rd Window SMS - THU - 24082017,104005,20170824-LC3 8-8SALE-All-Teens + Millennials-WE-Matte Lipstick,FALSE
4903,100002451,44 20170824-LC5 9-8SALE-All-Teens + Millennials-WE-Mate Lipstick,ENGAGE - SMS,00:00.0,00:00.0,13524,"MEET OUR MATTE! Dapatkan DISKON 35% untuk Colour Crush Matte Lipstick yg terbuat dari bahan 100% vegetarian, 24-30Aug17. T&C Apply. Get it now: bit.ly/2vfZPnS",5,1000000242,13520,The Sale 3rd Window SMS - THU - 24082017,104010,20170824-LC5 9-8SALE-All-Teens + Millennials-WE-Mate Lipstick,FALSE
4904,100002452,5 20170824-WF+MU 5-8SALE-ALL TIER-GenX+Senior+Other-WE-Disc 25% Matte Lipstick,ENGAGE - SMS,00:00.0,00:00.0,22514,"MEET OUR MATTE! Dapatkan DISKON 35% untuk Colour Crush Matte Lipstick yg terbuat dari bahan 100% vegetarian, 24-30Aug17. T&C Apply. Get it now: bit.ly/2v59uOV",5,1000000242,22512,The Sale 3rd Window SMS - THU - 24082017,103930,20170824-WF+MU 5-8SALE-ALL TIER-GenX+Senior+Other-WE-Disc 25% Matte Lipstick,FALSE
4906,100002454,6 20170824-WF+MU 6-8SALE-ALL TIER-ALL AGE GROUP-WE-Disc 25% Matte Lip+Cheek Stain,ENGAGE - SMS,00:00.0,00:00.0,25785,"COME & GET YOUR FAVORITE LIP COLORS! Get DISC Up To 35% on Colour Crush Matte Lipstick/Lips & Cheek Stain, 24-30Aug17. T&C Apply. Get yours here: bit.ly/2uWSNt6",5,1000000242,25781,The Sale 3rd Window SMS - THU - 24082017,103932,20170824-WF+MU 6-8SALE-ALL TIER-ALL AGE GROUP-WE-Disc 25% Matte Lip+Cheek Stain,FALSE
4907,100002455,46 20170824-LC3 11-8SALE-All-GenX + Senior-WE-Down To Earth,ENGAGE - SMS,00:00.0,00:00.0,3187,"GO FOR A NATURAL LOOK! Nikmati DISKON 25% untuk Down to Earth Quad Palette: Black/Brown/Grey/Gold/Plum, s/d 6Sep17. T&C Apply. Pick yours now: bit.ly/2v5xYr2",5,1000000242,3187,The Sale 3rd Window SMS - THU - 24082017,104023,20170824-LC3 11-8SALE-All-GenX + Senior-WE-Down To Earth,FALSE
4908,100002456,7 20170824-WF+MU 7-8SALE-ALL TIER-ALL AGE GROUP-WE-Disc 25% Atlas Mountain Rose,ENGAGE - SMS,00:00.0,00:00.0,46624,"ESCAPE TO THE VALLEY OF ROSES! DISC 25% untuk berbagai rangkaian Voyage Atlas Mountain, s/d 6Sep17. T&C Apply. Find our favorite product here: bit.ly/2uWYtTy",5,1000000242,46581,The Sale 3rd Window SMS - THU - 24082017,103934,20170824-WF+MU 7-8SALE-ALL TIER-ALL AGE GROUP-WE-Disc 25% Atlas Mountain Rose,FALSE
4909,100002457,47 20170824-LC5 12-8SALE-All-GenX + Senior-WE-Down To Earth,ENGAGE - SMS,00:00.0,00:00.0,5271,"GO FOR A NATURAL LOOK! Nikmati DISKON 25% untuk Down to Earth Quad Palette: Black/Brown/Grey/Gold/Plum, s/d 6Sep17. T&C Apply. Pick yours now: bit.ly/2v5xYr2",5,1000000242,5270,The Sale 3rd Window SMS - THU - 24082017,104025,20170824-LC5 12-8SALE-All-GenX + Senior-WE-Down To Earth,FALSE
4911,100002459,49 20170824-LC3 14-8SALE-All-All-WE-Mens Grooming,ENGAGE - SMS,00:00.0,00:00.0,1161,"Try our men's grooming products. Get up to 25% off on selected Men's Grooming products, until 6Sep17. T&C Apply. Find your favorites here: bit.ly/2vQyeNu",5,1000000242,1160,The Sale 3rd Window SMS - THU - 24082017,104030,20170824-LC3 14-8SALE-All-All-WE-Mens Grooming,FALSE
4912,100002460,8 20170824-WF+MU 8-8SALE-LYB FAN-ALL AGE GROUP-WE-Disc 25% CBB Mist,ENGAGE - SMS,00:00.0,00:00.0,1426,Spritz on to enjoy the fresh & sweet scents! DISKON 25% utk aroma Nutty-Fruity Body Mist 100ml s/d 6Sep17. T&C Apply. Find your favorites here: bit.ly/2vQC35f,5,1000000242,1426,The Sale 3rd Window SMS - THU - 24082017,103936,20170824-WF+MU 8-8SALE-LYB FAN-ALL AGE GROUP-WE-Disc 25% CBB Mist,FALSE
4913,100002461,50 20170824-LC5 15-8SALE-All-All-WE-Mens Grooming,ENGAGE - SMS,00:00.0,00:00.0,1642,"Try our men's grooming products. Get up to 25% off on selected Men's Grooming products, until 6Sep17. T&C Apply. Find your favorites here: bit.ly/2vQyeNu",5,1000000242,1642,The Sale 3rd Window SMS - THU - 24082017,104031,20170824-LC5 15-8SALE-All-All-WE-Mens Grooming,FALSE
4914,100002462,9 20170824-WF+MU 9-8SALE-LYB CLUB-ALL AGE GROUP-WE-Disc 50% CBB Sorbet,ENGAGE - SMS,00:00.0,00:00.0,10159,"Cool down your skin during sunny day! Enjoy 50% DISCOUNT on selected Body Sorbet, s/d 6Sep17. Say hello to sunshine. T&C Apply. Get yours here: bit.ly/2uWJjxV",5,1000000242,10158,The Sale 3rd Window SMS - THU - 24082017,103939,20170824-WF+MU 9-8SALE-LYB CLUB-ALL AGE GROUP-WE-Disc 50% CBB Sorbet,FALSE
4916,100002464,52 20170824-LC3 17-8SALE-All-All-WE-Black Musk,ENGAGE - SMS,00:00.0,00:00.0,5491,"SWEET AND SENSUAL ALL DAY! Get 25% DISCOUNT on Black Musk Eau de Parfum 50ml, 24-30Aug17. Rasakan aroma sensual yg menggoda.T&C Apply. Buy now: bit.ly/2vVWeNT",5,1000000242,5491,The Sale 3rd Window SMS - THU - 24082017,104040,20170824-LC3 17-8SALE-All-All-WE-Black Musk,FALSE
4917,100002465,10 20170824-FSC 1-8SALE-FAN-Gen X & Senior-WE-Any 4 Save 25% OOL,ENGAGE - SMS,00:00.0,00:00.0,1038,"GET 25% DISC on our Oils of Life range and complete the range to get maximum benefit for your skin, until 6Sep17. T&C Apply. Find out here: bit.ly/2x4yKGq",5,1000000242,1038,The Sale 3rd Window SMS - THU - 24082017,103808,20170824-FSC 1-8SALE-FAN-Gen X & Senior-WE-Any 4 Save 25% OOL,FALSE
4918,100002466,53 20170824-LC5 18-8SALE-All-All-WE-Black Musk,ENGAGE - SMS,00:00.0,00:00.0,9251,"SWEET AND SENSUAL ALL DAY! Get 25% DISCOUNT on Black Musk Eau de Parfum 50ml, 24-30Aug17. Rasakan aroma sensual yg menggoda.T&C Apply. Buy now: bit.ly/2vVWeNT",5,1000000242,9251,The Sale 3rd Window SMS - THU - 24082017,104045,20170824-LC5 18-8SALE-All-All-WE-Black Musk,FALSE
